product_id,comment,rating
iphone-15-plus,Sạc 25 lần tuột 1% pin kém quá,2
iphone-15-plus,"Màu xanh lá ,96% bán lại bao nhiêu ạ",3
iphone-15-plus,Sai mới 4thang mà hao hết 3% pin hối hận,2
iphone-15-plus,"Mới mua chưa đc 1tháng, dùng cũng mướt nhưng lâu lâu đag vào ứng dụng và treo và tự thoát ra, ko hỉu lý do",4
iphone-15-plus,Mới sài có 8tháng pin còn 95%. Quá bưa.,3
iphone-15-plus,"Tôi mua được 4 tháng, giờ màn hình đổ mực. Khi nhân viên kiểm tra báo Tôi có cấn thân máy. Tôi không thấy. Nhưng tôi vẫn đồng ý,nhưng lại báo hãng có cấn màn hình và hãng báo không bảo hành. Tôi đã khiếu nại và đang chờ giải quyết. Không biết ra sao đây. Mời cả xem coi có thấy cấn màn hình chổi nào không ạ",3
iphone-15-plus,Trải nghiệm rất tuyệt,5
iphone-15-plus,Ủa mua online giá rẻ hơn mua ở tiệm àh shop. Tại tối qua em mới mua giá hơn 23tr.,4
iphone-15-plus,Sài tốt.,5
iphone-15-plus,"Máy xài đc mới 3 tháng , chu kì sạc chỉ 38 lần đã tuột 2% thấy chất lượng tệ nhỉ",2
iphone-15-plus,hôm qua mình mới mua máy. cho mình hỏi sao k kết nối được imess và facetime với sđt dc vậy ạ. e thử các cách hướng dẫn trên mạng rồi. kbiet nvay có đổi 11 dc k ạ huhu,5
iphone-15-plus,"Sản phẩm tốt, máy dùng mượt, pin trâu. % Pin 1 tháng đầu hơi hao 3% tới nay vẫn chưa tụt, cụm viền camera dễ xước ko đụng chạm va đập rơi gì hết vẫn xước ít. Đánh giá máy tốt nên dùng máy nhẹ xài ốp oke, nhiều màu camera đẹp rẻ hơn 14Promax. Đã mua được 5 tháng.",5
iphone-15-plus,mát mượt xài rất tốt giá ok hợp lý,5
iphone-15-plus,"Nhân viên nhiệt tình, máy xài êm 10đ",5
iphone-15-plus,"Dùng được 2 ngày thì lỗi không nhận sạc, phải reset máy mới nhận sạc, vậy là do lỗi phần mềm đúng k nhỉ",4
iphone-15-plus,Mới mua hôm qua máy mượt pin trâu,5
iphone-15-plus,tuyệt mn nên trải ngh,5
iphone-15-plus,Rấy hài lòng,5
iphone-15-plus,Tốt,5
iphone-15-plus,Rất đẹp dùng rất tốt,5
iphone-15-plus,Mua theo lý trí và rất hài lòng,5
iphone-15-plus,Tốt dùng mượt,5
iphone-15-plus,"Máy xài mượt , tốt !",5
iphone-15-plus,Cho mình hỏi dòng ip15pl sao trên khe sim lại không in số máy nhỉ,4
iphone-15-plus,"Cái gì cũng ok, từ sản phẩm tới nhân viên hỗ trợ. Chỉ có điều thời gian chuyển đổi dữ liệu từ máy cũ sang mới lâu quá nên ngồi đó chán.Góp ý nên có nước cho khách hàng uống nếu như quá trình mua hàng lâu nhé tgdđ ơi.",5
iphone-15-plus,"Mình đặt mua IP15+ qua trước đến cửa hàng nhận máy thì đợi hồi lâu mới có máy. Cửa hàng thì không có ốp lưng, cường lực. Có miếng dán chống chày thì bạn nhân viên dán bị bọt khí, phản hồi cho bạn ấy thì bạn nói anh về sạc nóng máy là tự hết. Mua điện thoại xong thì bạn nhân viên đưa cái túi bự chà bá lửa do hết túi mong anh thông cảm. Một trải nghiệm mua hàng cực kì tệ.",1
iphone-15-plus,"Dùng hơn hai tháng máy ổn định,chụp ảnh ổn áp, pin cực trâu, cầm nhẹ tay, màu xinh",5
iphone-15-plus,Giâ cao hơn những cửa hàng khác. Khuyến mãi không hữu ích,5
iphone-15-plus,Ok,5
iphone-15-plus,Bị lỗi sạc điện thoại không vào pin khi mới mua có 10 ngày mong tgdd liên hệ sớm,2
iphone-15-plus,Xài pin 1 ngày khỏi suy nghĩ tgdd ngã 3 đh phục vụ tốt,5
iphone-15-plus,"Điện thoại mk mới mua hôm 2710 đến hnay là 211 mới dùng đc mấy hôm mà đt tụt pin nhiều quá có 7tiếng đồng hồ mk tắt hết wifi, 4g và các tác vụ ứng dụng chạy ngầm và không dùng điện thoại trong thời gian đó nhưng vẫn bị tụt mất 6% pin ra cửa hàng thì các kêu bình thường và k hỗ trợ mấy mới mà vậy thì",3
iphone-15-plus,Rất tốt. Nhẹ. Rất mượt,5
iphone-15-pro-max,Mới mua dc 1 tháng sạc 25 lần mà tuột pin đã tuột 99% rồi,2
iphone-15-pro-max,"Đã mua iphone 15pro max hàng đã qua sử dụng tại Thế Giới Di Động, tuy nhiên sản phẩm không phải mã VN/A mà là mã PA/A Indonesia .Quá thất vọng vì nhân viên không nói rõ sản phẩm không phải của Việt Nam.Ngay cả trên website trong mục thông tin của sản phẩm cũng không đề cập tới sản phẩm của nước nào, tại sao không nói rõ cho người mua biết để người mua cân nhắcTôi mua hàng tại TGDĐ bởi vì tin tưởng sản phẩm Iphone này là của thị trường Việt Nam, tuy nhiên lại nhận được sản phẩm của nước ngoài, nếu muốn mua iphone của nước ngoài thì có thể lựa chọn rất nhiều hệ thống của các nhà bán lẻ khác chứ đâu cần mua của TGDĐBản thân tôi đã mua khá nhiều hàng cũ của TGDĐ, ĐMX, tuy nhiên lần này tôi thực sự thất vọng, và có lẽ sẽ cân nhắc thay đổi nơi mua hàng.Tạm biệt nơi đã từng đặt niềm tin",1
iphone-15-pro-max,Mình mua điện thoại 26 tháng 11 năm 2024 sử dụng tới ngày 11 tháng 2 năm 2025 thì bị sụp nguồn. Bây giờ phải gửi đi bảo hành chờ đợi mất bao nhiêu thời gian và dữ liệu. Đúng ra những lỗi lặt vặt thì nên gửi đi bảo hành chứ lỗi sập nguồn là phải đổi ngay cho khách một điện thoại khác. Bỏ ra 30 triệu mua điện thoại mà trải nghiệm dở tệ.,1
iphone-15-pro-max,Tôi mua ngày 16052024 sản phẩm ok nhưng nay là tháng 22005 thấy sạc có vấn đề không biết có đổi dc không mong ad tv,4
iphone-15-pro-max,"Mới mua 3 tháng sạc 37 lần mà pin tụt còn 98%, tệ thật sự",2
iphone-15-pro-max,Đặt giới hạn sạc 95% sao vẫn sạc lên được 96% vậy ạ,4
iphone-15-pro-max,Sao máy mình thỉnh thoảng có cuộc gọi đến là bị đơ máy không cảm ứng được ạ,4
iphone-15-pro-max,"Mới mua 15prm , pin tuột nhanh , máy nóng",2
iphone-15-pro-max,"Mới mua 1 tháng, hay bị lỗi cuộc gọi đến bắt máy ko đc là sao vậy",1
iphone-15-pro-max,mua về xài 2 thang máy chơi được tầm 1 tiếng là nóng máy. pin con 98% thôi có bảo hành kiểm tra hay đổi được không,3
iphone-15-pro-max,Mình mới đập hộp tgdd nhưng để qua đêm pin tụt 45% dù đã tắt wf 3g. Cần hỗ trợ,3
iphone-15-pro-max,máy mới mua được 1 tháng ở tgđ giờ đổi qua 16 pro max thì bù bao nhiêu nữa bạn ơi,5
iphone-15-pro-max,Iphone mình mua t4. Bấm soạn thảo vban hay bị đơ,4
iphone-15-pro-max,Tôi mua điện thoại 15promax sài hơn 5 tháng mà dây sạc bị hư sạc lúc dô lúc k dô là sao làm như mua dây sạc đểu vậy,4
iphone-15-pro-max,Mới 1 tháng 15 ngày mà đã tuột 3% có sao kh ạ,3
iphone-15-pro-max,"Sạc 54 lần pin còn 98%, pin tụt nhanh, máy nóng",2
iphone-15-pro-max,Tại sao tui mới mua được 1 tháng 4 ngày sạc 35 lần mà pin lại tuột xuống 99%,2
iphone-15-pro-max,"Vợ tôi tặng ip 15prom , tôi cảm thấy nó khá giá quá cao so với kinh tế gđ , giờ tối muốn đổi sang sp khác được k , tôi k sử dụng nhìu tác vụ nặng nên vẫn chưa cần thiết cấu hình cao",3
iphone-15-pro-max,"Mới mua chưa được 3 tháng , chỉ sử dụng lước fb, tiktok 2 ngày sạc lần mà giờ xem lại sạc 26 lần mà pin xuống còn 99% trong khi mua cuc sạc chính hãng tgdđ quá chán thấy thất vọng thật.",2
iphone-15-pro-max,Xài tạm đc.H muốn lên đời 16prm thì bù them bao nhiu tiềnMáy xài ch đc 2 tháng,3
